psa_id,domain,subcategory,psa_text
PSA_00288,Health,Mental Health Awareness,Support healthy practices in social support groups. Listen without judgment to people experiencing distress.
PSA_00289,Health,Healthcare Access,Take simple steps to protect your health: keep all medical appointment dates.
PSA_00290,Health,Public Health Campaigns,Ministry of Health advises older adults to attend free health screening events.
PSA_00291,Health,Maternal and Child Health,Protect others by making the safe choice to take newborns for scheduled health check-ups.
PSA_00292,Health,Mental Health Awareness,Good health starts with simple actions. Speak to a trusted adult or qualified counsellor when overwhelmed.
PSA_00293,Health,Disease Prevention and Control,Take action against infectious disease outbreaks: store food safely and cook it thoroughly.
PSA_00294,Health,Disease Prevention and Control,Everyone has a role in preventing COVID-19. Seek medical attention when symptoms appear.
PSA_00295,Health,Disease Prevention and Control,Access approved health services at water collection points.
PSA_00296,Health,Maternal and Child Health,Young adults are encouraged to seek advice about family planning from qualified providers.
PSA_00297,Health,Disease Prevention and Control,Take simple steps to protect your health: store food safely and cook it thoroughly.
PSA_00298,Health,Healthcare Access,County referral hospitals advise patients to seek referrals through recognized health facilities.
PSA_00299,Health,Public Health Campaigns,Take responsibility for your health. Avoid spreading unverified medical claims.
PSA_00300,Health,Disease Prevention and Control,Be alert to tuberculosis and seek medical attention when symptoms appear.
PSA_00301,Health,Healthcare Access,Everyone has a role in preventing failure to seek preventive care. Seek early medical care before symptoms become severe.
PSA_00302,Health,Maternal and Child Health,Support healthier communities by choosing to seek advice about family planning from qualified providers.
PSA_00303,Health,Healthcare Access,Working together helps prevent counterfeit medicines. Report suspected counterfeit medicines to the authorities.
PSA_00304,Health,Public Health Campaigns,"When there is a risk of low vaccination coverage, participate in official vaccination campaigns."
PSA_00305,Health,Healthcare Access,Protect families from lack of emergency care. Use official emergency medical contacts.
PSA_00306,Health,Maternal and Child Health,Working together helps prevent lack of skilled maternity care. Support mothers in accessing maternal healthcare.
PSA_00307,Health,Maternal and Child Health,"Women of reproductive age, remember to seek advice about family planning from qualified providers."
PSA_00308,Health,Maternal and Child Health,Support mothers in accessing maternal healthcare. Early action can reduce the effects of insufficient antenatal care.
PSA_00309,Health,Healthcare Access,Prevent avoidable illness. Keep all medical appointment dates.
PSA_00310,Health,Disease Prevention and Control,Working together helps prevent infectious disease outbreaks. Drink treated or boiled water.
PSA_00311,Health,Disease Prevention and Control,Use trusted sources when learning about infectious disease outbreaks. Seek medical attention when symptoms appear.
PSA_00312,Health,Healthcare Access,Do your part to reduce the risk of untreated chronic illness. Keep all medical appointment dates.
PSA_00313,Health,Healthcare Access,Report suspected counterfeit medicines to the authorities and encourage others to do the same.
PSA_00314,Health,Mental Health Awareness,Good health starts with simple actions. Seek professional mental health support when needed.
PSA_00315,Health,Maternal and Child Health,Child welfare clinics advise parents to seek treatment promptly when a child has difficulty breathing.
PSA_00316,Health,Maternal and Child Health,Take action against undiagnosed birth complications: take newborns for scheduled health check-ups.
PSA_00317,Health,Mental Health Awareness,County Mental Health Services urge caregivers to listen without judgment to people experiencing distress.
PSA_00318,Health,Maternal and Child Health,Prevent illness before it spreads. Seek treatment promptly when a child has difficulty breathing.
PSA_00319,Health,Disease Prevention and Control,Wash your hands regularly with soap and clean water to reduce the risk of food-borne illness.
PSA_00320,Health,Maternal and Child Health,Provide children with a balanced diet to protect families with young children from child malnutrition.
PSA_00321,Health,Disease Prevention and Control,Store food safely and cook it thoroughly to protect food handlers from food-borne illness.
PSA_00322,Health,Healthcare Access,Public hospitals encourage everyone to seek referrals through recognized health facilities.
PSA_00323,Health,Healthcare Access,Help protect parents and caregivers by choosing to verify that healthcare providers are properly licensed.
PSA_00324,Health,Mental Health Awareness,Simple daily actions can protect your health. Listen without judgment to people experiencing distress.
PSA_00325,Health,Disease Prevention and Control,Wash your hands regularly with soap and clean water to help prevent infectious disease outbreaks.
PSA_00326,Health,Disease Prevention and Control,Take simple steps to protect your health: use insecticide-treated mosquito nets every night.
PSA_00327,Health,Disease Prevention and Control,Seek medical attention when symptoms appear and follow verified advice from County Department of Health.
PSA_00328,Health,Public Health Campaigns,Participate in official vaccination campaigns. Protect yourself and those around you.
PSA_00329,Health,Mental Health Awareness,Reduce preventable illness by choosing to speak to a trusted adult or qualified counsellor when overwhelmed.
PSA_00330,Health,Mental Health Awareness,Avoid unsafe practices that increase the risk of emotional distress. Listen without judgment to people experiencing distress.
PSA_00331,Health,Disease Prevention and Control,Protect future generations by choosing to store food safely and cook it thoroughly.
PSA_00332,Health,Disease Prevention and Control,Small actions can reduce the risk of tuberculosis. Complete all prescribed medication.
