psa_id,domain,subcategory,psa_text
PSA_00315,Governance,Transparency and Accountability,"Together, project committees can reduce unmonitored public projects by choosing to support independent oversight."
PSA_00316,Governance,Transparency and Accountability,Strong institutions depend on informed citizens. Support independent oversight.
PSA_00317,Governance,Elections and Voting,Help protect polling stations from voter intimidation. Vote peacefully.
PSA_00318,Governance,Civic Participation,"According to County Government, youth should attend public participation meetings."
PSA_00319,Governance,Disaster and Crisis Governance,Ministry of Health urges residents to follow official advisories.
PSA_00320,Governance,Rule of Law,"To help prevent public disorder, community members should obey the law."
PSA_00321,Governance,Public Service Delivery,Good governance in online government portals depends on responsible action. Follow official procedures.
PSA_00322,Governance,Human Rights,Reduce the risk of hate speech. Protect children from abuse.
PSA_00323,Governance,Public Service Delivery,"According to Huduma Kenya, citizens should track your application using authorised platforms."
PSA_00324,Governance,Elections and Voting,Support accountable leadership. Follow polling station instructions.
PSA_00325,Governance,Elections and Voting,"According to County Government, first-time voters should report threats or intimidation."
PSA_00326,Governance,Public Service Delivery,Government Service Centres urges parents to confirm service requirements before travelling.
PSA_00327,Governance,Civic Participation,Support civic responsibility. Verify information before public meetings.
PSA_00328,Governance,Civic Participation,"For better governance in ward meetings, business owners should participate in community planning."
PSA_00329,Governance,Anti-Corruption,Community leaders can support transparency by choosing to verify procurement information.
PSA_00330,Governance,Civic Participation,County Government urges persons with disabilities to encourage youth participation.
PSA_00331,Governance,Rule of Law,Support lawful conduct. Respect court decisions.
PSA_00332,Governance,Human Rights,Good governance in communities depends on responsible action. Support vulnerable groups.
PSA_00333,Governance,Anti-Corruption,"To help prevent misuse of public funds, contractors should verify procurement information."
PSA_00334,Governance,Public Service Delivery,Help protect online government portals from unofficial charges. Report unofficial charges.
PSA_00335,Governance,Public Service Delivery,Public Service Commission urges persons with disabilities to report unofficial charges.
PSA_00336,Governance,Public Service Delivery,National Government Administration urges parents to report poor service.
PSA_00337,Governance,Rule of Law,Public confidence grows when employees choose to report crimes.
PSA_00338,Governance,Human Rights,Help protect homes from exploitation. Support vulnerable groups.
PSA_00339,Governance,Public Service Delivery,Use verified information when responding to identity theft. Verify service information.
PSA_00340,Governance,Public Service Delivery,"To help prevent lost application records, business owners should follow official procedures."
PSA_00341,Governance,Anti-Corruption,"In revenue collection points, report concerns linked to procurement manipulation and request official receipts."
PSA_00342,Governance,Transparency and Accountability,Commission on Administrative Justice encourages support for public oversight. Monitor public projects.
PSA_00343,Governance,Transparency and Accountability,"According to Parliament, residents should verify budget information to help prevent hidden information."
PSA_00344,Governance,Human Rights,Public confidence grows when refugees choose to report discrimination.
PSA_00345,Governance,Elections and Voting,Public confidence grows when first-time voters choose to follow polling station instructions.
PSA_00346,Governance,Disaster and Crisis Governance,Use verified information when responding to fires. Prepare emergency supplies.
PSA_00347,Governance,Human Rights,Responsible citizens support legal protection. Support equal access to services.
PSA_00348,Governance,Elections and Voting,Public confidence grows when persons with disabilities choose to participate peacefully in elections.
PSA_00349,Governance,Transparency and Accountability,Use verified information when responding to conflicts of interest. Request public information.
PSA_00350,Governance,Human Rights,"In public institutions, report concerns linked to exploitation and respect the rights of others."
PSA_00351,Governance,Transparency and Accountability,Commission on Administrative Justice urges project committees to keep public records accurate.
PSA_00352,Governance,Disaster and Crisis Governance,Protect public trust in communities. Assist vulnerable neighbours.
PSA_00353,Governance,Rule of Law,Office of the Attorney-General encourages support for access to justice. Respect court decisions.
PSA_00354,Governance,Public Service Delivery,Use verified information when responding to fraudulent services. Request an official receipt.
PSA_00355,Governance,Public Service Delivery,Prevent fraudulent services in county offices. Use authorised payment methods.
PSA_00356,Governance,Anti-Corruption,"Contractors, strengthen responsible procurement by choosing to declare conflicts of interest."
PSA_00357,Governance,Human Rights,"Together, children can reduce denial of services by choosing to speak out against exploitation."
